Заказчик;Предст.заказчика;Объект;№ заказа;Заключен;№ комплекта;Наименование комплекта;№ изделия по приложению;№ изделия по повт.приложению;Л;Центр работ;Включено;Наименование изделия;Отказ;Менеджер проекта;Руководитель группы;Архитектор проекта;Конструктор;Исполнитель Диз.проекта;Статус ДП;Обр.не подписан;Обр.подписан;Размер;Этаж;Помещение;Ед-ца изм.;Количество по дог-ру;Серийный №;Материал массив;Материал шпон;Рисунок;Порядковый № образца цвета заказчика;Художественный отдел;1-Улица 2-Помещение с повыш. влажностью 3-Поверхности с повыш.износом;Кол-во по факту проектирования;Об-ва ДП;Об-ва Oбразцы;Об-ва ГП;Смежники по дереву;Договор заключен;Дата сдачи;К.Сверхур %;КДП создана;КДП утверждена внутри фирмы;Ведомость фурнитуры;Ведомость стекла;Утвержденная спецификация передана в производство;КД передана в архив и производство, в том числе смежникам;Отгружено в отделку без резьбы.;Отгружено в отделку с резьбой.;Передано на грунт;Передано на грунт с резьбой;Выполнено в черновой шлифовке.;Выполнено в черновой шлифовке с резьбой.;Перемещено в зону чистовой отделки.;Перемещено в зону чистовой отделки с резьбой.;Выполнено в отделке без резьбы.;Выполнено в отделке с резьбой.;Отметка ОТК без резьбы;Отметка ОТК с резьбой;Поступило на склад ГП без резьбы.;Поступило на склад ГП с резьбой;Отгружено на объект без резьбы;Примечания;Отгружено на объект с резьбой;Сервис менеджер;Об-ва нач.монтажа;Об-ва окон.монтажа;Невозможность начать монтаж;Монтажник;Смонтировано;Акт подписан
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;459;7этаж/МОСКВА/двери;16;16;зеркало;ХМ;;Дверь DR-S08 двустворчатая складная, Полотно остеклённое (Зеркало состаренное серебро без фацета в обрамлении с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) складной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 21-05-2019;7,6;;2550х1700;7 этаж;MOSCOW / Проем кухни;шт;1;Спец.Дизайн;;;;7  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;17;17;;;;Дверь DR-Р02 одностворчатая раздвижная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;5;;2550х800;7 этаж;New York / Прихожая;шт;1;Спец.Дизайн;;;комбинир;5  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;18;18;;;;Дверь  DR-Р03 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;5;;2550х900;7 этаж;New York / Спальни/Гостинная;шт;5;Спец.Дизайн;;;комбинир;5  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;18;182;;;;Дверь  DR-Р03 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Передан в производство 02-08-2019;;;2550х900;7 этаж;New York / Спальни/Гостинная;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;;;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;18;183;;;;Дверь  DR-Р03 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;;;2550х900;7 этаж;New York / Спальни/Гостинная;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;;;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;18;184;;;;Дверь  DR-Р03 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;;;2550х900;7 этаж;New York / Спальни/Гостинная;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;;;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;18;185;;;;Дверь  DR-Р03 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;;;2550х900;7 этаж;New York / Спальни/Гостинная;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;;;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;19;19;;;;Дверь DR-Р04 двустворчатая раздвижная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;5,22;;2550х900;7 этаж;New York / Гостинная - кухня;шт;1;Спец.Дизайн;;;комбинир;5  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;20;20;;;;Дверь DR-Р05 двустворчатая раздвижная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;5;;2550х1500;7 этаж;New York / Спальня Мастер - Гардероб;шт;1;Спец.Дизайн;;;комбинир;5  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;21;21;;;;Дверь DR-Р06 одностворчатая раздвижная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;5;;2550х700;7 этаж;New York /СУ Мастер;шт;1;Спец.Дизайн;;;комбинир;5  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;22;22;;;;Дверь  DR-Р07 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;5;;2550х800;7 этаж;New York / СУ Спальня 01, Спальня 02, гостевой;шт;3;Спец.Дизайн;;;комбинир;5  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;22;222;;;;Дверь  DR-Р07 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;;;2550х800;7 этаж;New York / СУ Спальня 01, Спальня 02, гостевой;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;;;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;460;7этаж/НЬЮ ЙОРК/двери;22;223;;;;Дверь  DR-Р07 одностворчатая распашная, Полотно глухое филёнки со штапиком с гладким профилем, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм.  (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Чистобаев С.;Утвержден внутри фирмы и отправлен заказчику 25-04-2019;;;2550х800;7 этаж;New York / СУ Спальня 01, Спальня 02, гостевой;шт;0;Спец.Дизайн;;;;;;;;;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;;;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;23;23;латунь;ХМ;;Дверь DR-R02 одностворчатая распашная скрытая, Полотно глухое филёнки с металлическим штапиком с гладким профилем /  (Зеркало состаренное серебро без фацета) с одной стороны, Полотно глухое гладкое под отделку заказчика с другой стороны), Обрамление: наличник с гладким профилем с одной стороны,  Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;11,21,10;;2550х800;7 этаж;SHANGHAI / Прихожая - Кладовые, Гост.СУ;шт;3;Спец.Дизайн;;;комбинир;11  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;23;231;;;;Дверь DR-R02 одностворчатая распашная скрытая, Полотно глухое филёнки с металлическим штапиком с гладким профилем /  (Зеркало состаренное серебро без фацета) с одной стороны, Полотно глухое гладкое под отделку заказчика с другой стороны), Обрамление: наличник с гладким профилем с одной стороны,  Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;;;2550х800;7 этаж;SHANGHAI / Прихожая - Кладовые, Гост.СУ;шт;0;Спец.Дизайн;;;;;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;23;232;;;;Дверь DR-R02 одностворчатая распашная скрытая, Полотно глухое филёнки с металлическим штапиком с гладким профилем /  (Зеркало состаренное серебро без фацета) с одной стороны, Полотно глухое гладкое под отделку заказчика с другой стороны), Обрамление: наличник с гладким профилем с одной стороны,  Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;;;2550х800;7 этаж;SHANGHAI / Прихожая - Кладовые, Гост.СУ;шт;0;Спец.Дизайн;;;;;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;24;24;латунь;ХМ;;Дверь DR-R03 одностворчатая распашная скрытая, Полотно глухое филёнки с металлическим штапиком /  (Зеркало состаренное серебро без фацета) с гладким профилем с одной стороны, Полотно глухое гладкое под отделку заказчика с другой стороны), Обрамление: наличник с гладким профилем с одной стороны, Фрамуга верхняя зеркальная (Зеркало серебро без фацета) в обрамлении с гладким профилем Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;20,11,21,10,23;;2550х900;7 этаж;SHANGHAI / Прихожая - Кухня, Гардероб, Зона спальни;шт;3;Спец.Дизайн;;;комбинир;11  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;25;25;латунь;ХМTМ;;Дверь DR-R04 двустворчатая рздвижная скрытая, Полотно глухое гладкое с двух сторон (С учётом стоимости ткани.), Обрамление: наличник с гладким профилем с одной стороны,  Доборы гладкие до 300мм.(Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;12,13,21;;2550х1700;7 этаж;SHANGHAI / Сигарарум;шт;1;Спец.Дизайн;;;;21  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;26;26;латунь;ХМ;;Дверь DR-R05 двустворчатая раздвижная, Полотно остеклённое  (Стекло бронза с пескоструйной обработкой) в металлическом обрамлении, Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;14,21,10;;2550х1200;7 этаж;SHANGHAI / Гардероб Спальни 02;шт;1;Спец.Дизайн;;;комбинир;10  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;27;27;латунь;ХМTМ;;Дверь DR-R06 одностворчатая раздвижная, Полотно глухое филёнки с металлическим штапиком /  (Зеркало состаренное серебро без фацета) с гладким профилем с одной стороны, Полотно глухое гладкое под отделку тканью с другой стороны), Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;16,21,10,15a;;2550х1100;7 этаж;SHANGHAI / СУ Спальни Мастер;шт;1;Спец.Дизайн;;;комбинир;10  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;28;28;латунь;ХМ;;Дверь DR-R07 одностворчатая распашная, Полотно глухое филёнки с металлическим штапиком /  (Зеркало состаренное серебро без фацета) с гладким профилем,  Обрамление: наличник с гладким профилем с двух сторон, Фрамуга верхняя зеркальная (Зеркало состаренное серебро без фацета) в обрамлении с гладким профилем с двух сторон  Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;20,21,10,23;;2550х900;7 этаж;SHANGHAI / Вход в зоны Спален 01, 02;шт;2;Спец.Дизайн;;;комбинир;10  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;29;29;металл;ХМ;;Дверь DR-R08 одностворчатая распашная, Полотно глухое филёнки с металлическим штапиком с гладким профилем /  (Зеркало состаренное серебро без фацета),  Обрамление: наличник с гладким профилем с двух сторон, Фрамуга верхняя зеркальная (Зеркало состаренное серебро без фацета) в обрамлении с гладким профилем с двух сторон  Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;20,21,10,23;;2550х800;7 этаж;SHANGHAI / Спальня 02;шт;2;Спец.Дизайн;;;комбинир;10  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;30;30;латунь;ХМTМ;;Дверь DR-R09 одностворчатая раздвижная, Полотно глухое филёнки с металлическим штапиком с гладким профилем /  (Зеркало состаренное серебро без фацета),  Обрамление: наличник с гладким профилем с двух сторон, Фрамуга верхняя зеркальная (Зеркало состаренное серебро без фацета) в обрамлении с гладким профилем с двух сторон  Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) раздвижной механизм входит в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;20,17,16,21,10,23;;2550х900;7 этаж;SHANGHAI / Спальня Мастер;шт;2;Спец.Дизайн;;;комбинир;10  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
АРКА/Баркли;;г. Москва, ЦАО, ул. Б. Ордынка, вл. 20/4, стр.1 и Ордынский тупик, вл. 6, стр. 1.;2434;12-12-2018;461;7этаж/ШАНХАЙ/двери;31;31;латунь;ХМ;;Дверь DR-R010 двустворчатая распашная, Полотно глухое филёнки с металлическим штапиком с гладким профилем /  (Зеркало состаренное серебро без фацета),  Обрамление: наличник с гладким профилем с двух сторон, Доборы гладкие до 300мм. (Без учёта стоимости фурнитуры (Ручки, замки, ограничители открывания) петли входят в стоимость);;Маркобрунов;Титов Алексей;Титов Алексей;КТАО;Егорычев Д.;Утвержден внутри фирмы и отправлен заказчику 04-07-2019;18,21,10;;2550х1200;7 этаж;SHANGHAI / СУ 01;шт;1;Спец.Дизайн;;;комбинир;10  НПЗ;;;;;;17-03-2019;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;не вброшена;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;;18-03-2019;27-03-2019;;;;
