Заказчик;Предст.заказчика;Объект;№ заказа;Заключен;№ комплекта;Наименование комплекта;№ изделия по приложению;№ изделия по повт.приложению;Л;Центр работ;Включено;Наименование изделия;Отказ;Менеджер проекта;Руководитель группы;Архитектор проекта;Конструктор;Исполнитель Диз.проекта;Статус ДП;Обр.не подписан;Обр.подписан;Размер;Этаж;Помещение;Ед-ца изм.;Количество по дог-ру;Серийный №;Материал массив;Материал шпон;Рисунок;Порядковый № образца цвета заказчика;Художественный отдел;1-Улица 2-Помещение с повыш. влажностью 3-Поверхности с повыш.износом;Кол-во по факту проектирования;Об-ва ДП;Об-ва Oбразцы;Об-ва ГП;Смежники по дереву;Договор заключен;Дата сдачи;К.Сверхур %;КДП создана;КДП утверждена внутри фирмы;Ведомость фурнитуры;Ведомость стекла;Утвержденная спецификация передана в производство;КД передана в архив и производство, в том числе смежникам;Отгружено в отделку без резьбы.;Отгружено в отделку с резьбой.;Передано на грунт;Передано на грунт с резьбой;Выполнено в черновой шлифовке.;Выполнено в черновой шлифовке с резьбой.;Перемещено в зону чистовой отделки.;Перемещено в зону чистовой отделки с резьбой.;Выполнено в отделке без резьбы.;Выполнено в отделке с резьбой.;Отметка ОТК без резьбы;Отметка ОТК с резьбой;Поступило на склад ГП без резьбы.;Поступило на склад ГП с резьбой;Отгружено на объект без резьбы;Примечания;Отгружено на объект с резьбой;Сервис менеджер;Об-ва нач.монтажа;Об-ва окон.монтажа;Невозможность начать монтаж;Монтажник;Смонтировано;Акт подписан
София;н.д.    ;н.д.;2500;;224;Панель резная в стиле интерьеров "Французское Барокко"(интерьеры Пана), Вариант №1: массив Бука;25;;;;;Панель резная в стиле интерьеров "Французское Барокко" (интерьеры Пана), Вариант №1: Массив Бука;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;"Буазери Пан";Бук;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;225;Панель резная в стиле интерьеров "Французское Барокко"(интерьеры Пана), Вариант №1: массив Дуба;26;;;;;Панель резная в стиле интерьеров "Французское Барокко" (интерьеры Пана), Вариант №1: Массив Дуба;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;"Буазери Пан";Дуб;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;226;Панель резная в стиле интерьеров "Французское Барокко"(интерьеры Пана), Вариант №1: массив Ореха/шпон Ореха Европейского;27;;;;;Панель резная в стиле интерьеров "Французское Барокко" (интерьеры Пана), Вариант №1: Массив Ореха / Шпон Ореха Европейского;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;"Буазери Пан";Орех Европейский;Орех Европейский;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;227;Стол (для шоурума Софии-Декор), Опоры лекальные,МДФ+Листовая нерж.сталь,Столешница:МДФ+Листовая нерж.сталь,Декоративное стекло "Пикте"в технике экрклёз,встроенное в столешницу:3 сегмента стекла "Пикте",подложка чёрное стекло;28;;;ХМ;;Стол (для шоу-рума Софии-Декор), Опоры лекальные: МДФ+Листовая нержавеющая сталь, Столешница: МДФ+Листовая нержавеющая сталь, Декоративной стекло "Пикте" в технике экрклёз, встроенное в столешницу: 3 сегмента стекла "Пикте", подложка: черное стекло;14-04-2019;;Аляпкин  А.;Аляпкин  А.;КТАО;Митин Михаил;Передан в производство 14-12-2017;;;780Х3200Х1200;н.д.;шоу-рум Софии-Декор;шт;1;"Ар-Деко";МДФ;нет;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;228;Кресло (для шоурума Софии-Декор), Металлокаркас: нерж.сталь,профиль 12*12, Обтяжка металлокаркаса: эко-кожа;29;;;TМ;;Кресло (для шоу-рума Софии-Декор), Металлокаркас: нержавеющая сталь, профиль 12х12, Обтяжка металлокаркаса: эко-кожа;;;Аляпкин  А.;Аляпкин  А.;;Митин Михаил;;;;1400х450х520;н.д.;шоу-рум Софии-Декор;шт;10;"Ар-Деко";н.д.;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;229;Декоративное стекло "Пикте" с ручной обработкой в технике Экрлёз, 1 сегмент стекла: Обрамление молдинг с резным профилем;30;;;ХМ;;Декоративное стекло "Пикте" с ручной обработкой в технике Эрклёз, 1 сегмент стекла, Обрамление: молдниг с резным профилем;;;Аляпкин  А.;Аляпкин  А.;КТАО;Митин Михаил;Передан в производство 11-12-2017;;;1400х580;н.д.;шоу-рум Софии-Декор;шт;1;"Ар-Деко";МДФ;н.д.;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;229;Декоративное стекло "Пикте" с ручной обработкой в технике Экрлёз, 1 сегмент стекла: Обрамление молдинг с резным профилем;31;;;ХМ;;Декоративное стекло "Пикте" с ручной обработкой в технике Эрклёз, 2 сегмента стекла, Обрамление: молдниг с резным профилем;;;Аляпкин  А.;Аляпкин  А.;КТАО;Митин Михаил;Передан в производство 11-12-2017;;;1400х580;н.д.;шоу-рум Софии-Декор;шт;1;"Ар-Деко";МДФ;н.д.;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;230;Витраж, (Светоограничивающая констр-ия для оконного проёма) (для шоурума Софии-Декор),Зеркало бронза *из трёх сегментов) с декор-ой обработкой "Пикте"(линии, логотип)),Обраление по периметру панно: молдинг с резным профилем, Карнизс фризом:h=180;32;;;ХМ;;Витра, (Светоограничивающая конструкция для оконного проема) (для шоу-рума Софии-Декор), Зеркало бронза (из 3 сегментов) с декоративной обработкой "Пикте" (линии, логотип), Обрамление по периметру панно: молдниг с резным профилем, Карниз с фризом: h=180;;;Аляпкин  А.;Аляпкин  А.;КТАО;Митин Михаил;Передан в производство 07-12-2017;;;Панно: 1280х5450         Карниз: h180хL5450;н.д.;шоу-рум Софии-Декор;шт;1;"Ар-Деко";МДФ;н.д.;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;231;Люстра в виде купала храмов в "Кижах", Внешняя сторона купола: декор по аналогии с городчатым лемехом, Внутрення сторона купола: декор-ая роспись, Габаритный размер №1: 480*d350;33;;;ХМa;;Люстра в виде купола храмов в "Кижах", Внешняя сторона купола: декор по аналогии с городчатым лемехом, Внутренняя сторона купола: декоративная роспись, Гараритный размер №1: 480хd350;;;Аляпкин  А.;Аляпкин  А.;КТАО;Пинчук Д.;Передан в производство 26-02-2018;;;480 х d350;н.д.;н.д.;шт;1;"Кижи" / проект Элины Туктамишевой;н.д.;н.д.;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;11-03-2019;НЕТ;11-03-2019;НЕТ;11-03-2019;НЕТ;11-03-2019;НЕТ;;НЕТ;;;11-03-2019;НЕТ;11-03-2019;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;232;Люстра в виде куполов храмов в "Кижах", Внешняя сторона купола: декор по аналогии с городчатым лемехом, Внутрення сторона купола: декор-ая роспись, Габаритный размер №2: 610*d450;34;;;ХМa;;Люстра в виде купола храмов в "Кижах", Внешняя сторона купола: декор по аналогии с городчатым лемехом, Внутренняя сторона купола: декоративная роспись, Гараритный размер №2: 610хd450;;;Аляпкин  А.;Аляпкин  А.;КТАО;Пинчук Д.;Передан в производство 26-02-2018;;;610 х d450;н.д.;н.д.;шт;1;"Кижи" / проект Элины Туктамишевой;н.д.;н.д.;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;11-03-2019;НЕТ;11-03-2019;НЕТ;11-03-2019;НЕТ;11-03-2019;НЕТ;;НЕТ;;;11-03-2019;НЕТ;11-03-2019;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;233;Люстра в виде купола храмов в "Кижах", Внешняя сторона купола: декор по аналогии с городчатым лемехом, Внутрення сторона купола: декор-ая роспись, Габаритный размер №3: 720*d550;35;;;ХМa;;Люстра в виде купола храмов в "Кижах", Внешняя сторона купола: декор по аналогии с городчатым лемехом, Внутренняя сторона купола: декоративная роспись, Гараритный размер №3: 720хd550;;;Аляпкин  А.;Аляпкин  А.;КТАО;Пинчук Д.;Передан в производство 26-02-2018;;;720 х d550;н.д.;н.д.;шт;1;"Кижи" / проект Элины Туктамишевой;н.д.;н.д.;;;;;;07-12-2017;;;;;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;;;НЕ ТРЕБУЕТСЯ;НЕ ТРЕБУЕТСЯ;11-03-2019;НЕТ;11-03-2019;НЕТ;11-03-2019;НЕТ;11-03-2019;НЕТ;;НЕТ;;;11-03-2019;НЕТ;11-03-2019;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;234;Кейс "Итальянский чемоданчик" с образцами;36;;;;;"Итальянский чемоданчик";;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;н.д.;шт;10;Спец.Дизайн;н.д.;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;235;Стенд образцов латунных решёток;37;;;ХМa;;Стенд образцов латунных решеток;;;Аляпкин  А.;Аляпкин  А.;;Митин Михаил;Передан в КБ 02-02-2018;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;н.д.;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;236;Комплект латунных решёток;38;;;ХМa;;Комплект латунных решеток;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;н.д.;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;237;Ручка латунная (радиусная);39;;;ХМ;;Ручка латунная (радиусная);;;Аляпкин  А.;Аляпкин  А.;;;;;;360х162х20;н.д.;шоу-рум Софии-Декор;шт;2;Спец.Дизайн "Аналог ручек Антонова / №2041";н.д.;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;;238;Ручка латунная (фигурная);40;;;ХМa;;Ручка латунная (фигурная);;;Аляпкин  А.;Аляпкин  А.;;;;;;300х72;н.д.;шоу-рум Софии-Декор;шт;2;Спец.Дизайн "Аналог ручек Сутягинский / №2299";н.д.;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;41;;;;;Дверь "Пан" одностворчатая резная глухая (ДВ-13 Пан - прототип двери);;;Аляпкин  А.;Аляпкин  А.;;;;;;~3357х1179;н.д.;шоу-рум Софии-Декор;шт;1;прототип: "Дверь Пан ДВ-13";Дуб;Дуб;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;42;;;;;Дверь "Пан" двустворчатая резная остекленная, стекло бронза с фацетом;;;Аляпкин  А.;Аляпкин  А.;;;;;;~3025х1894;н.д.;шоу-рум Софии-Декор;шт;1;прототип: "Дверь Пан";Дуб;Дуб;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;43;;;;;Панель в стиле "Шинуазери";;;Аляпкин  А.;Аляпкин  А.;;;;1;;Панель: 3055х1213 / Пилястры: 3055х323;н.д.;шоу-рум Софии-Декор;шт;1;Панель в стиле "Шинуазери";Бук/МДФ;нет;укрывной;1  НПЗ;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;44;;;;;Панель резная, резная филенка "1006-1009", Вариант №1: Дуб (образцы во Францию);;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;2;образцы во Францию;Дуб;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;45;;;;;Панель резная, резная филенка "1006-1009", Вариант №2: Бук (образцы во Францию);;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;2;образцы во Францию;Бук;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;46;;;;;Панель резная, резная филенка "1006-1009", Вариант №3: Орех Европейский (образцы во Францию);;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;2;образцы во Францию;Орех Европейский;Орех Европейский;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;47;;;;;Рамка большая 27, Вариант №1: Дуб;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;3;образцы во Францию;Дуб;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;48;;;;;Рамка большая 27, Вариант №1: Бук;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;3;образцы во Францию;Бук;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;49;;;;;Рамка большая 27, Вариант №1: Орех Европейский;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;2;образцы во Францию;Орех Европейский;Орех Европейский;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;50;;;;;Фото-рамка, Вариант №1: Дуб;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;10;образцы во Францию;Дуб;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;51;;;;;Фото-рамка, Вариант №1: Бук;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;10;образцы во Францию;Бук;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;52;;;;;Панель резная "Наполеон III", Вариант №1: Дуб;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;1;"Наполеон III";Дуб;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;53;;;;;Панель резная "Наполеон III", Вариант №2: Бук;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;1;"Наполеон III";Бук;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;54;;;;;Панель резная "Наполеон III", Вариант №1: Орех Европейский;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;1;"Наполеон III";Орех Европейский;Орех Европейский;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;55;;;;;Панель резная в стиле интерьеров "Шангри-Ла" (Shangri-La Hotel, Paris), Вариант №1: Массив Бука;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;1;"Шангри-Ла";Бук;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;56;;;;;Панель резная в стиле интерьеров "Шангри-Ла" (Shangri-La Hotel, Paris), Вариант №2: Массив Дуба;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;1;"Шангри-Ла";Дуб;н.д.;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;57;;;;;Панель резная в стиле интерьеров "Шангри-Ла" (Shangri-La Hotel, Paris), Вариант №3: Орех Европейский;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;во Францию;шт;1;"Шангри-Ла";Орех Европейский;Орех Европейский;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;58;;;;;Дверь (Абубакаров, "Ар-Деко") одностворчатая остекленна / Двусторонняя отделка: 1 сторона: Укрывная отделка глянец 100% с полировкой, 2 сторона: шпон Макассар, лак глянец 100% с полировкой;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;"Ар-Деко" (Абубакаров);Бук/МДФ;Макассар (с 1 стороны);;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;624;н.д./ШОУРУМ_СОФИЯ-ДЕКОР/Двери,панели;59;;;;;Дверь двустворчатая для Германа Енина (в его шоу-рум) по аналогии с панелями "со львом на гербе";;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Германа Енина;шт;1;Спец.Дизайн;Бук (под вопросом);нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;724;н.д./ШОУРУМ СОФИЯ/Коллекция Шинуазр 60;60;;;;;Коллекция Шинуазри 60;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;Бук/МДФ;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;725;н.д./ШОУРУМ СОФИЯ/Коллекция Версаль 61;61;;;;;Коллекция Версаль  61;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;Бук/МДФ;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;726;н.д./ШОУРУМ СОФИЯ/Центральная коллекция с камином 62;62;;;;;Центральная коллекция с камином 62;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;Бук/МДФ;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;727;н.д./ШОУРУМ СОФИЯ/Коллекция с колоннами 63;63;;;;;Коллекция с колоннами 63;;;Аляпкин  А.;Аляпкин  А.;;;;;;н.д.;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;Бук/МДФ;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;728;н.д./ШОУРУМ СОФИЯ/Образец 981(фрагмент арочной двери) Сутягинский изд.69;64;;;;;Образец 981 / Изделия 5-9 / Сутягинский / Фрагмент арочной двери ;;;Аляпкин  А.;Аляпкин  А.;;;;;;900х1115х195;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;Бук / МДФ / Стекло / Латунь;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
София;н.д.    ;н.д.;2500;07-12-2017;729;н.д./ШОУРУМ СОФИЯ/Образец 1034(стеклянный шкаф) в с/у 09- дог.2325;65;;;;;1034 Образец стеклянного шкафа в санузел 09 / Дали 2325;;;Аляпкин  А.;Аляпкин  А.;;;;;;600х600х310;н.д.;шоу-рум Софии-Декор;шт;1;Спец.Дизайн;Стекло белое матовое / Стекло оптивайт;нет;;;;;;07-12-2017;;;;;;;;;;;не вброшена;;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;НЕТ;;;;НЕТ;;;НЕТ;никто;;;;;;
